Temperature,Pressure,Vibration,Usage_Hours,Mechanical_Stress,Material,Failure
70.7048913980759,202.34022255436574,8.30336491005937,9101,65.64978521719695,Aluminum,1
65.03470744909922,160.76670304557018,7.003210846775982,5320,51.59181646876182,Titanium,1
73.49976065593101,189.6468770954243,3.8369314554910905,672,44.85928488646057,Composite,0
79.16562030209639,201.32187702219798,3.9562855840607516,1306,27.211881855511148,Aluminum,0
65.5035478030147,144.92693731468728,4.761007133735974,3180,51.41368646279513,Aluminum,0
70.78140186874687,241.65993560307447,7.676838333280379,2560,48.95280963780547,Aluminum,1
69.96042627918501,204.27133737531398,4.75186392172716,4105,19.481509167165207,Titanium,0
82.07267329398944,211.44058503740854,3.008738764193854,5025,34.90036704553626,Composite,0
80.6934433703625,240.96579387578797,4.248234294570447,2713,41.03546629698457,Titanium,0
72.78262446662747,181.0957150957296,6.135584002729125,1815,41.03859107829305,Titanium,0
81.76820872139398,217.2212579265209,6.034910415344131,5345,49.576741762670544,Aluminum,0
74.53319915412735,196.70407630694194,4.699675000262516,1669,48.35342276565255,Composite,0
77.28344889673947,194.47739398952243,6.025122010340046,776,49.05867808627113,Composite,0
96.73452090298537,176.83422836586863,1.5902416961797519,2613,83.89375444864274,Aluminum,1
93.40461051790348,249.96809641059582,5.155743852549047,9092,43.37863257687511,Composite,1
67.00418763072402,188.73499879773289,6.291028132052945,9433,36.95943797235527,Aluminum,1
88.29732417879174,220.98392740687106,3.750705087268197,3152,73.5049129949389,Aluminum,0
88.11396554491591,143.7497783758419,3.7454921952555678,2131,71.95912566244228,Composite,0
68.51736711247382,235.3996558906936,2.200327770854787,1608,33.7666994070063,Composite,0
88.1877764375486,231.56633467871177,7.384843392216041,9402,68.20141538463545,Composite,1
95.37931918412554,202.92302330891908,3.9197690344676497,4429,22.29991819013755,Composite,1
68.77455193755586,193.19172601586226,5.361564916793167,1012,93.05584574970298,Titanium,0
70.82497178985736,212.00000016840698,5.905875562225062,5343,76.74256946714246,Aluminum,0
90.17661466843502,268.6637198264087,7.268101923712179,5422,57.979020046026974,Aluminum,1
82.71495310825648,147.10289903289544,4.769153339021547,1155,62.878556318919976,Aluminum,0
85.51476275239523,223.46082162722382,4.190855309332372,7730,56.655752287460544,Aluminum,0
83.40589216400497,172.65148093538292,5.25960147285583,7207,40.11453946027851,Titanium,0
83.90695920928144,199.40244811100806,6.926120414813431,5770,67.93494910804415,Composite,0
66.73527871688917,192.5635964276401,4.744741202898824,1850,70.34236851264185,Composite,0
90.47317706621448,187.15045226606733,3.5676963776238857,7675,39.09115705719546,Composite,1
91.69589992427774,199.68604612841813,2.6888632875269565,6487,49.519916509312594,Aluminum,1
77.70609255931973,165.97486564166627,3.1680539230921623,3112,31.502280412635113,Titanium,0
79.56523050186138,230.87541308383902,6.296587246109997,3528,49.28527351545362,Titanium,0
64.68892497444278,146.175694664042,4.519063285539783,6563,45.9858079356584,Composite,0
85.14254756017834,216.19293538485027,4.088718635118934,5238,68.78733202965284,Aluminum,0
85.72057441714144,190.20392442396286,3.9260491652240868,8648,74.01261099970256,Composite,1
79.37808983000689,164.8722531857764,5.1275687903002725,6360,34.04513242874185,Aluminum,0
91.24353359870503,206.07150111796085,4.640817359351624,5355,61.53706122105662,Composite,1
76.6592276902006,153.29146739880565,4.590301784421121,4491,63.19487108569166,Composite,0
85.646059258936,201.19141465158904,7.023985891716109,7647,23.781989490829094,Titanium,1
69.80335661307885,157.31369276565337,7.30702442279245,7422,64.47507607028959,Aluminum,1
79.76447849125762,213.83816252953494,2.5849674906365054,9909,27.828171644137374,Titanium,1
78.25645742097164,172.26927999108872,5.491389096714436,9915,42.33166369092197,Titanium,1
82.25307922040942,186.4701794891207,3.834706852067912,5324,36.48484854297526,Composite,0
76.30473071166641,208.81848163829486,4.62762332920836,9957,26.43328211662676,Aluminum,1
78.68527404328333,176.82373664473292,5.463917577690042,8051,66.55687565606203,Aluminum,1
88.26047171441506,198.26108000995092,4.680920124603621,9887,35.86696448260393,Composite,1
75.63235762761782,154.58508496265438,5.34568982094145,2089,44.05564782594277,Composite,0
63.93422899261321,218.92626810788465,6.009455309047876,8820,49.897687421738816,Composite,1
97.4958390420542,252.94741416652315,5.44186520081048,2704,61.14481254648618,Aluminum,1
93.81454078690487,283.7662660372988,4.0297455437485645,2507,35.470491132954265,Composite,1
67.07737304894381,202.73504439999317,4.056200589544514,163,57.31233741325832,Composite,0
86.89707805245195,223.6461242239156,2.8404420550729466,2912,46.53530479361501,Titanium,0
74.97025229448657,146.58122981277532,3.7191195537189223,4127,34.87888540428596,Composite,0
82.6348721533106,245.08202978916765,7.943102542847792,201,65.30761717410424,Composite,1
82.94224129013493,223.28685514172318,3.8119946388571333,3235,81.17684104892015,Aluminum,0
77.65592199683678,185.48199665146302,3.2099317813342703,1280,53.05913736306371,Composite,0
72.16234334413603,237.1154240086703,5.47989179276716,5609,40.86546159636645,Aluminum,0
73.0945894768374,192.36571770063975,4.834452861062211,7630,38.96444846271536,Titanium,0
70.83808084518758,186.2592445095633,4.706610144726162,2828,62.09637957829955,Titanium,0
71.68177791769556,214.26004776282474,7.113568949618135,7731,50.202806788147775,Aluminum,1
79.32821709950645,168.09936500509045,5.823690013337548,8690,34.0651026697595,Composite,1
72.84240010889248,230.64874293199844,4.205010602444787,504,24.602154677053473,Aluminum,0
86.8205206571262,168.32030564219468,4.36328612361233,2973,55.71821517585408,Composite,0
94.87246155335927,168.4983563053044,4.246120229141472,3368,31.020008903676953,Composite,1
74.19946758629958,172.70930634774996,6.312109432370386,2794,43.96149702403579,Composite,0
82.39404500535377,222.78500112548366,4.537778555820294,2567,74.43070029458042,Aluminum,0
84.99685110302934,181.49673915440877,2.3102697463187742,4415,37.532918571046764,Titanium,0
84.72002270919275,159.56012646898495,4.927520481898483,2021,65.80523833698231,Aluminum,0
80.75955267916088,181.82960000192605,2.6944609983081063,4059,34.6819498965093,Composite,0
87.42682418359722,199.0387288795854,8.276345902632354,6940,63.120322613015254,Aluminum,1
84.82248952680658,164.57082549006844,3.5514981292291536,9832,58.62706605844737,Titanium,1
67.62337577672702,165.4495667289697,4.757202851963404,4948,57.322678982451826,Aluminum,0
88.69156064389273,263.3388900229875,5.387304102051705,7723,40.870114022333865,Titanium,1
88.87290837266742,174.1830378855834,4.567012758981155,3468,59.553326677396626,Titanium,0
72.36713895821418,190.30872893680979,4.564954397800711,7972,55.618708010068616,Composite,0
80.37937835447602,188.98288997602143,5.632740929241316,779,78.31914640577196,Titanium,0
86.83328992811069,187.35929576688673,7.289323938194418,7606,40.76068783355957,Aluminum,1
77.90686180420639,218.64040219907307,6.1512636227259465,847,69.2898676318816,Aluminum,0
90.72978047766011,228.44428851416149,7.217770817860314,1421,36.49056552513413,Composite,1
103.6387249461936,190.82136705405225,3.430071337859747,8027,46.418074037003,Aluminum,1
72.14013967365018,162.90565140222952,5.476043949883042,3848,40.422376326708715,Composite,0
66.18955396846225,238.23320683546712,5.232869078087419,5962,42.56837432669087,Aluminum,0
83.03818595604876,197.13976726409953,5.526636937515102,4889,47.63930527749392,Aluminum,0
87.21562505126144,251.90965444571506,7.064347955953359,633,71.62622549130957,Titanium,1
77.69133626155231,132.63242307304512,4.668816275311919,1918,56.84964372114262,Titanium,0
94.53260663321035,205.86209663849962,4.391744950168868,2441,68.51116745721924,Titanium,1
66.61394200276752,257.55819001628623,5.800971196127996,6794,50.21863659080053,Aluminum,1
86.9291862303161,189.40207593685525,2.332695908651229,5106,69.24102912001484,Composite,0
73.94139179241107,193.23519729996093,4.644721926316732,4645,53.40513412860656,Composite,0
97.19377906207296,208.86535074771015,4.798703466071821,9760,38.1611712734516,Composite,1
99.92515353168119,183.2361254334513,3.6194620755396123,7327,65.8400094954261,Titanium,1
72.33343412216652,190.637842038418,6.585588517034866,5007,72.25853222080296,Aluminum,0
74.5044286409142,189.8655471742579,3.4066395239850737,8078,59.57475450238513,Titanium,1
88.59587886979801,181.1773779672088,4.796190427454306,4585,62.463199408419676,Aluminum,0
76.12869350210485,236.86569650601677,5.439735837984452,1335,69.1872963035573,Aluminum,0
79.54588782067762,213.83234096889305,7.030177342214177,7755,45.94927498833512,Aluminum,1
80.2538842054241,207.51884696309907,4.98416534767872,1245,39.23082781611265,Titanium,0
60.80326843802344,224.2571302067035,6.404230391192316,7520,55.44046716772903,Aluminum,0
79.86162253905762,192.06932500389598,6.050893095915691,1575,75.896767879423,Titanium,0
73.10272225935826,176.77388544941297,5.1851863342537134,3021,54.51784469234185,Titanium,0
75.06877177600228,181.92127086156327,3.3657298875898167,5779,59.4455979375922,Aluminum,0
94.43632003468814,200.05349123313826,2.848128708643477,7796,51.12095058340151,Aluminum,1
67.43493105720744,168.22364874881293,5.159758102128779,5515,54.41859387097612,Aluminum,0
88.13205186747977,184.99216950239975,4.1859546891460795,5038,42.07972817667003,Titanium,0
77.21037069668192,184.51650074385697,6.378891637521938,1704,58.22401023250899,Aluminum,0
77.20239831504166,263.7366868948704,6.118784777147866,5147,63.16676400976867,Aluminum,1
87.90371896051711,116.78555180198249,4.723083508344425,8843,27.462268742444966,Composite,1
83.4005129456889,194.611408357831,3.263430614088096,8275,27.4828723355553,Composite,1
85.70612997219531,251.77081378444313,5.76610332441091,7719,23.692072521665523,Composite,1
89.68184660532862,203.65533392397361,3.473075830797274,6217,72.13185798222584,Aluminum,0
76.68691616816677,222.6025242026328,3.8623041156037026,8029,36.128097695090005,Titanium,1
73.8776326549225,202.99478945299305,3.530876392677268,1936,55.275911636534886,Composite,0
69.14849473442202,179.9799985635056,4.79224846709007,6004,76.77523834324954,Titanium,0
71.74589470021044,132.7425219647326,6.755288501105842,6576,54.98785734426503,Composite,0
109.49094425308725,206.1636706110891,4.992438694664707,7373,57.71440176639043,Composite,1
92.44679580736786,176.73180186192826,4.335171961358457,9416,37.35312241170106,Titanium,1
66.48925633791978,175.9899378150409,2.711577604932134,1482,54.99816464353046,Composite,0
66.7754204325643,185.03038232062664,5.8281868770947645,3500,35.07355313122082,Titanium,0
84.81866061718492,252.34584219870482,3.829393091107059,8156,21.450328314664368,Aluminum,1
85.47264797377967,272.14512626761916,5.176276428737145,8326,50.78512877435556,Aluminum,1
85.48883835317365,206.51623812585203,4.468672076125039,2304,54.81224241253522,Titanium,0
77.45044206446302,186.05698328264816,6.257265829399157,3444,42.074246923355744,Titanium,0
78.745457399971,164.68320747646368,4.764145411957172,3114,38.8006282590352,Aluminum,0
83.27879524159357,214.05620484638206,4.9116104682154225,8019,46.7985325716511,Titanium,1
80.85893006293331,253.48716800195433,5.728620721183189,1728,39.098952897375064,Aluminum,1
57.80699627252465,192.5797883892453,8.160410273394778,6864,61.13302222655244,Aluminum,1
77.70200369424806,128.63011877740325,6.332670395537832,9621,56.70269496252583,Titanium,1
71.48593565739687,220.10149015446572,4.867090840477086,5845,74.42061755608005,Composite,0
81.75211418908512,229.5619913435015,5.004796985922932,9851,44.66737750854228,Titanium,1
109.85259002603411,152.42463078842457,4.212710809513348,9096,51.04733401252975,Aluminum,1
83.67481665474304,205.2945255098886,3.575006444720457,1390,52.60369551477546,Composite,0
76.86470313827603,213.53678048408295,4.1708738194005175,7110,44.40508699393532,Composite,0
89.21801501977252,197.80678093973185,3.8417765544320863,2686,20.247669245649057,Aluminum,0
84.82687887209212,176.2768724274394,5.980052575693828,6223,56.65835270075294,Composite,0
84.20094490451841,230.4781167069067,3.393207713196521,5030,85.02232537020271,Composite,0
86.06850593215671,187.89860762093952,6.999815842070067,2650,64.99033117688333,Titanium,0
100.56543564829542,155.44441511900203,6.128069575428245,1055,79.37280136886737,Aluminum,1
68.69111564674084,138.51576542990958,5.030752594051503,8871,63.45194541357945,Composite,1
84.73632076811454,237.8254855999793,5.000477917197602,2097,47.72048758940598,Aluminum,0
70.73618870018461,218.49991929413355,4.16407803557817,7083,59.02373503431166,Titanium,0
85.55512646342248,202.63920641387506,5.405126617021646,9957,66.04839321276697,Titanium,1
70.81313488513905,186.79176089447589,6.632138694812884,7229,25.9901909645693,Titanium,0
75.82633186394915,184.13004757390618,3.9452653066162795,2230,56.67232320463877,Composite,0
77.04910085762094,167.72790054675167,2.699911866621904,7309,48.52350843501335,Titanium,0
89.7581671934471,187.05633066320345,6.054827382285116,6399,72.16167025311206,Aluminum,0
89.18454443942414,136.39738354639476,5.486548961365701,3840,55.58487749139361,Titanium,0
67.54282623553615,177.91809039594457,3.319701797838231,2600,13.09543390533343,Composite,0
80.5493411099985,190.6718745094672,3.899912943628823,9934,56.59829307146726,Titanium,1
72.90420145250827,218.29640141571258,3.711343588924789,7551,19.07222669482191,Composite,0
67.41495089324665,198.80220609879908,3.9132015964486264,5407,69.11162624539386,Aluminum,0
77.8298294957563,223.84769341626676,4.514475868938218,6867,38.48167699688101,Titanium,0
76.9151721154418,240.47405315340288,4.600179043578879,1597,33.03881302697192,Titanium,0
104.26716486345522,231.74510281472305,4.02380951739731,8913,38.43425852732126,Aluminum,1
84.32959825360696,214.1152954213567,3.8627542707501075,3244,36.59488638833247,Aluminum,0
66.22382499245762,200.35588037542354,4.6568234841209275,9751,47.66434758641792,Composite,1
74.35225995829057,170.57635974759322,5.251537302289342,8125,37.092382547595484,Titanium,1
90.21383295429399,222.1983215413795,4.525555195452733,392,45.48762552037506,Titanium,1
100.88442772869925,250.39242146664589,6.7380005350119525,8946,26.865806960722242,Titanium,1
64.14016687762042,210.26318118951255,5.76213157163118,2904,46.22532667826063,Titanium,0
61.20075614860955,257.51777445278367,2.6137312147119562,7704,71.33881011054186,Aluminum,1
98.70965175371782,154.23284875816748,5.78559164812078,7239,43.27121371145976,Titanium,1
83.89614177370903,165.37509845661376,5.9083159738783735,7928,59.36220152251059,Titanium,0
71.31707268123634,225.65604523244787,4.347897547813713,6303,31.155635419811123,Titanium,0
85.34629086122435,207.92870630459754,2.7572036190452667,1721,58.69544099062664,Composite,0
53.64252260983122,239.41346529715423,5.012100139116704,7971,67.06376344091557,Composite,0
80.0337550659716,199.5358507781978,4.988437022776634,4114,71.3781797482142,Composite,0
83.27821172843085,173.96073732415005,3.317530645200208,3605,53.01121550948653,Aluminum,0
89.2427013953783,193.59220273384872,2.8231711756100966,8810,60.071641566543114,Aluminum,1
69.86104047707462,154.01948087228797,4.868669680319841,2785,30.792217303974265,Aluminum,0
80.8568716140336,166.14227980708895,4.650384211923767,127,44.24885205987105,Titanium,0
70.74575373940412,229.1733199375403,4.374101952016409,365,37.99574487557644,Titanium,0
82.55383755674318,226.1836224340883,4.874883897880158,9598,54.92679233739457,Aluminum,1
71.04653677636976,210.89012854418232,3.3458354392695213,7205,42.07677169877067,Composite,0
75.91899160839779,148.36767437118593,4.347769080700829,7006,60.30181921968886,Titanium,0
70.04184605209771,189.24789273461334,5.799987545921521,5175,87.02885493669581,Composite,0
86.51136241823657,163.25000334019848,4.475044879473067,5919,59.323621387125684,Titanium,0
88.58451116656666,235.29599761363295,2.492041292311172,910,71.1748697501095,Titanium,0
77.65379430042586,182.48833599312195,4.290961583414642,4776,32.23171159042925,Composite,0
80.38237994960028,167.4275686765535,3.3947623047397095,3490,48.725448000079844,Aluminum,0
65.51408585366455,200.89388495364273,5.400704444692596,710,53.252831629067714,Composite,0
77.00323351993212,180.79536629496164,5.478256105070638,4646,50.97583546691864,Aluminum,0
79.49795382958256,244.5123173061112,2.5118380623709538,5127,77.64997187016287,Aluminum,0
106.20793091029975,177.95567307397428,6.138519455873284,5824,38.84170929585393,Titanium,1
68.88032974225837,158.02315222326106,3.3317205480821626,302,54.84686041474815,Titanium,0
94.64177238752437,135.41259452727454,7.338773435723527,501,13.572983724566512,Titanium,1
89.96858773465809,199.07640492759754,4.926835603249074,2127,56.37009658045278,Aluminum,0
82.80636404490136,183.14209658426222,3.1304097521912566,9181,57.58873783871827,Aluminum,1
97.58620484195134,157.1328618046482,3.2870208939609777,278,49.21622805021071,Composite,1
83.72105472606863,235.67679383767356,5.522142937681017,5917,55.92952275467287,Titanium,0
83.89159195667929,220.01735442287725,4.413050165152434,2079,41.53265912382728,Titanium,0
79.46879346982455,199.1534636318831,4.855019135572789,7285,31.677206846454766,Aluminum,0
92.23568882418627,240.929787325126,7.419170349045559,4084,35.17189443978184,Titanium,1
90.96469233810883,219.8760810019584,3.951133903656387,5765,37.21150971794938,Aluminum,1
73.74322712503788,175.31432295444702,5.08994428654356,5121,30.614725865493227,Composite,0
66.80752805401232,168.823395080277,7.129766731059579,5622,30.02266450432815,Composite,1
77.97019362604343,224.53944633361584,5.405770213199601,5612,37.549037519128866,Titanium,0
71.99961435602353,211.89100869402054,2.5900958969629913,3083,44.65845227421783,Composite,0
79.36475425384644,205.09243303911984,5.758083517598205,8642,51.97814753388446,Titanium,1
92.37438134684139,174.60506591393278,3.2554957133248337,4382,31.641385190895694,Titanium,1
75.4269834491321,218.23842701017261,7.110211293099447,5628,35.992120290282855,Aluminum,1
79.57176618688425,177.33503350598153,3.7656985925030333,8088,40.78602551318553,Aluminum,1
80.58022734808395,196.94040036218965,9.454264261618498,7375,56.55318157161999,Titanium,1
88.48430882205284,243.4083243916094,7.201063982491517,2887,32.07302206556892,Composite,1
57.53110666015395,180.1749729256956,3.805081145558032,4726,42.24103204328833,Composite,0
73.93299705234703,152.8103222878142,5.030020707502416,6661,64.5860831811276,Titanium,0
82.11283692279473,168.4235842438967,6.130466422450195,6452,38.08066236161534,Titanium,0
92.00078956426862,229.82896480062868,6.1754907113400614,4908,31.290816049670607,Composite,1
75.08097552493795,207.64193412140628,5.663504389964296,8729,48.691711058952805,Composite,1
61.23447293958126,196.1336786393374,6.878238555449165,5988,37.5318512050482,Aluminum,0
86.19711445966136,184.7271858406529,4.815546580048446,5837,8.570829950214566,Aluminum,0
73.6463761117437,214.5607972265957,4.44992349713595,2458,52.98568651910102,Composite,0
68.1033334090964,174.5268544702933,4.479704018113084,8674,63.05355637600382,Aluminum,1
73.75654610286776,209.16996705927787,6.287559847958191,5490,49.664620444903605,Aluminum,0
78.15474642344151,178.0623629356113,5.5477715604539695,4316,65.64797473443699,Titanium,0
73.95255335461788,173.07021844174838,5.436925498535384,506,59.660388471651586,Aluminum,0
57.944339429009304,180.87537695524964,6.192851373885773,4440,37.17650497684647,Aluminum,0
88.97066196887133,188.73777660548114,1.9234213882192175,165,80.74260318930553,Titanium,0
92.74875041278722,198.5351049219889,5.465103235812726,327,54.817153728464554,Composite,1
86.51521991339506,207.06367385333343,5.327853333310574,2284,56.41704362165957,Aluminum,0
68.62314329575183,89.34904125714668,7.503212121951058,6900,35.097985721722566,Aluminum,1
77.98508466052482,175.77048326759706,2.7071180266044994,9804,26.81227196813623,Composite,1
79.93478684770542,188.25290067931883,7.335779948565137,7851,33.74909092378001,Aluminum,1
85.9879438956191,245.15186115824991,5.113113693386999,9221,63.80151820769217,Composite,1
86.68340488718081,167.59992174853602,5.733484295990068,5923,75.65747564801384,Titanium,0
72.65826201221505,204.88389854299737,7.513878181414065,1280,54.33126606777975,Composite,1
80.8199555641356,244.85090929207513,5.84114190200836,9331,51.38787461508677,Composite,1
84.57280404615241,160.61094410158182,5.600552434193841,1201,64.50859447902198,Composite,0
94.55822322146767,211.81925677593208,5.363436778703478,2199,70.71752652045762,Titanium,1
87.04506539824723,175.9318449819644,4.2747827975084345,613,28.219009582843007,Composite,0
87.89056687375519,184.86098773132295,4.957266313234411,1932,74.41900958827483,Composite,0
80.8382662792936,175.90667498140056,3.9267308508158774,7237,44.2926027159212,Titanium,0
94.10459145203504,178.04428074752343,4.933149650861777,5907,66.25969270938414,Aluminum,1
84.09762795959497,281.6573644371948,1.496103954417355,3216,33.98552441323088,Aluminum,1
71.3891208982643,225.33367616214997,5.643559351351323,5950,65.50252970903047,Composite,0
94.0336997012519,233.05213585358626,4.817394119324562,7698,28.494573161140806,Titanium,1
86.97903272539028,214.75980460509487,4.495694394999854,4443,66.81969530513759,Titanium,0
75.56955978871518,151.81229634794124,5.329637125910215,4728,59.650194906518294,Composite,0
75.20507032600757,211.8487391096992,2.849654115551839,6284,26.419356684235446,Composite,0
82.96575545140762,232.1878884352204,7.8939049949319235,9081,69.13120654921106,Aluminum,1
84.63184795267584,174.39801577882665,4.845848807768601,1400,35.36031936416687,Aluminum,0
81.97292265631206,228.9598000148338,4.781233350541716,2047,67.14373392854617,Composite,0
83.11308673442885,221.13008629562236,3.5519056848006167,2342,52.16717437219079,Titanium,0
96.9995737457638,255.5612013444101,5.035919573673892,9386,31.30593510933916,Composite,1
90.71543152234887,187.46650962459142,7.080439835409921,1458,34.80171020835772,Titanium,1
81.90635591265024,167.0716705317282,6.553874314148051,3756,108.54198076432888,Aluminum,0
89.41310580767484,189.15115671882364,6.281656626710834,407,84.61020523859966,Composite,0
69.67476096472461,243.0671297949087,5.819598427500908,1550,46.839827150555614,Titanium,0
83.97927049946809,145.1478235747411,4.462186208656085,7466,56.36957432221309,Aluminum,0
98.0930634973311,137.94872853706903,2.824755249444947,2223,68.04550800364638,Composite,1
77.81954104607627,202.6818583679484,4.698441842200047,4982,30.621842965170224,Composite,0
71.52366071380915,186.72232121677533,4.646192803199484,2942,60.34904268847306,Aluminum,0
73.4791111140694,200.23183679527054,6.573191659506861,1764,64.80752289961202,Composite,0
69.10366962657612,228.35935313707597,5.464085663689731,6473,55.42767115214341,Aluminum,0
72.15238091872297,183.42291961643443,7.418467291855322,4048,70.8641832211794,Titanium,1
76.2949190140997,143.80982507208137,6.796232810057262,9686,52.289659362703105,Composite,1
65.94432980821358,261.3344467159983,4.315256585743857,4172,66.57945316033339,Aluminum,1
80.15618333949602,170.08315137683672,2.3073062050701973,3734,53.544504304133106,Aluminum,0
89.02277173786648,168.22888633963709,7.078362850912222,314,26.994535823795378,Titanium,1
70.9224381985308,233.1116004116779,7.0390778348461165,3172,64.08442741986966,Composite,1
95.19283923641768,188.46532636875446,2.950682613646661,4572,69.52920289133942,Aluminum,1
85.10792088527595,198.09830443895567,7.263860029741251,2559,47.7319612275333,Aluminum,1
90.30580585624057,214.48370372180955,5.5731757558887765,3806,29.913608685016523,Aluminum,1
73.42165446147862,232.50749309329987,5.2410282471884795,1306,63.02111837972069,Composite,0
88.54525227066615,189.99617920454685,7.4221748813709905,8701,54.747152372668154,Composite,1
69.08066099604687,245.59856017742896,7.017027759845922,3569,54.45518919719643,Titanium,1
88.90247500836509,135.92600453795583,5.976996427992805,8507,52.83529200447609,Titanium,1
81.71839339793532,222.79361710859231,5.709825598717974,4947,65.11565606889985,Titanium,0
85.53251219984784,174.8141732594703,5.924591435795539,448,54.31904401369282,Composite,0
68.24405394375148,241.16813949823973,4.399913849176211,3751,42.876187534762266,Aluminum,0
71.04930157723395,204.26133436491637,4.917347825401518,2978,25.771089844016505,Composite,0
85.97228218253385,179.81284003971794,3.6465242681081858,4849,43.0771024936925,Composite,0
70.51651995775799,219.88523279064898,4.500440336391621,4094,63.643382517232325,Composite,0
84.63206292099123,226.79565041621754,4.450049181996601,102,44.978576965657425,Titanium,0
66.32862193539754,219.25682368575914,4.0470419455675035,1217,63.61774007687081,Aluminum,0
88.48174212666669,169.10911281100817,5.205119753972695,9374,28.786276978547424,Composite,1
67.67476685231492,185.47948629133745,4.514028723949134,6983,34.825097396720906,Titanium,0
85.52299937679523,199.87781488635696,5.753352080527961,1617,33.95448380538728,Composite,0
86.25630933646,198.76221042049818,2.566519080059352,4946,52.03063501980224,Aluminum,0
73.03228181570425,222.49236426315042,4.829967808839051,3679,76.88020047355754,Titanium,0
85.82026567084726,139.55296302480176,5.197327460266243,2479,83.664504368015,Composite,0
82.60442263333556,210.0298116366051,4.5340561402446795,9304,65.86307810323903,Titanium,1
74.61158143807262,191.3005593669008,4.741410950286153,4364,20.631342404019428,Aluminum,0
69.91445315923792,174.84498150848142,2.622130983905214,2923,38.718784505682315,Aluminum,0
60.373743083274206,177.72539666691202,5.534715657004238,948,4.4172374946884645,Titanium,0
83.49650047299694,193.5638700644611,5.971408973850606,9996,52.47804135703511,Composite,1
64.35197228637945,91.96744686621446,5.7403059413056505,5136,74.37321617072014,Aluminum,0
80.95344199441308,178.9613128762535,6.558090589163275,305,62.23261005654334,Aluminum,0
77.36551783917751,173.7255552606112,5.302294408673753,620,23.517987391985052,Composite,0
86.79142775438196,215.98349627967872,5.718021770976406,3676,70.83083668679183,Titanium,0
76.97954500510136,175.83419952468438,5.234136107685279,5213,68.064193505276,Titanium,0
76.70552213652908,193.5465859948853,6.031326079388741,6358,73.14692277010315,Composite,0
87.31870704288295,246.26829882983907,2.634155545801817,6907,66.63662768746607,Aluminum,0
83.35058029084118,229.8305455944627,3.6596285480329835,2234,42.107962434632896,Aluminum,0
83.16155957182778,227.0681419983036,7.380349485549637,4938,22.1762806450255,Composite,1
84.69267589808527,185.00382708767444,1.3093462668556919,2575,67.56389297164873,Composite,0
64.64427876792894,216.29096837868957,4.789733105261984,5917,61.6489919773401,Titanium,0
87.56788679986983,192.98306598639218,6.758412439412102,4645,20.42103178672797,Titanium,0
86.12468794013603,194.11720367969187,4.860109001687353,7893,35.53552612225638,Composite,0
69.83316871423503,212.29056031239648,4.392483392823953,885,35.9568844132571,Aluminum,0
77.55919526325799,182.09019234737204,5.19413251522295,8243,60.9120677333046,Titanium,1
79.6069271237237,244.7900931332961,4.47031972999633,7808,49.76749589967699,Composite,0
78.65503215598267,195.19609581206188,5.046274239135409,4197,46.044770567025665,Aluminum,0
83.33859966568535,218.55081698778994,3.9749284452198057,5297,43.70781262540187,Titanium,0
94.31366781831184,243.66801437771895,6.663011629933586,2257,33.11498605181042,Composite,1
90.81766727672829,230.94961323725525,7.134897381598492,8970,64.48072821573372,Composite,1
66.87780806568594,157.73242691928425,4.799914516832566,3628,39.096656785522676,Aluminum,0
86.22069990306049,213.34687685029652,2.920265868963135,3659,67.43564326705612,Aluminum,0
93.28933319535409,225.5215818338194,4.214235244529907,8234,29.104427042552672,Composite,1
83.86808520689203,226.75589066482246,4.724017009845554,8662,42.62042518140296,Aluminum,1
90.90980425185967,166.60115497656108,5.758308315354812,3037,79.47249883898952,Composite,1
100.12270445700764,180.28894288948027,3.4879801652439832,8272,53.519334677697366,Aluminum,1
90.23709546106981,229.83674707224864,3.846256522036774,8238,42.641797143286624,Aluminum,1
82.49308595641729,177.14718887952063,5.766014206788211,5241,40.57870118373317,Titanium,0
90.45088474084753,191.00911830007058,6.408363248059336,821,36.95908920392787,Titanium,1
81.44887833096891,247.2762742850591,4.0676089322439735,1023,56.80545459719795,Aluminum,0
80.23903043284956,198.5660224884563,3.000174419073506,5491,63.47894673656565,Composite,0
76.48585764286267,178.19677586498472,9.926177301931826,7757,53.769458621991035,Aluminum,1
95.63413358832108,173.67147929411286,6.17495635563307,935,49.111737686332624,Titanium,1
71.81571334057999,209.98157988755565,4.599494357349452,2593,59.02353064635648,Composite,0
95.32367724678116,160.00555974568374,6.30354691329626,3079,28.93162842806465,Aluminum,1
84.99864123740372,192.57992108310745,4.813315055428367,2524,55.671231023267964,Aluminum,0
66.00693825198059,209.99691604970064,6.300735333650279,4621,56.51981530563857,Aluminum,0
83.67649292991422,238.97449461643004,5.2390897966643335,2476,54.01029546865055,Aluminum,0
58.99973492348376,220.02644241109988,5.13690784725136,553,41.67155774907999,Titanium,0
86.25508016831036,178.57804646053464,4.829627197653817,3559,38.3743520887735,Titanium,0
88.8523148298899,235.3525795269116,2.8289279998053654,3647,30.4875678241658,Titanium,0
74.07644044347947,191.01454887357568,7.9071423490897095,1248,72.05872358628807,Titanium,1
81.23547695955583,162.92890933851774,3.587699119598385,622,49.164840306999665,Composite,0
99.54157433750287,194.83875922203583,2.9599646355341083,4677,43.64305576376205,Composite,1
74.94253295738064,243.14507603437107,4.680710175865449,221,42.18155183944836,Composite,0
